number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0004394,Closed,False,1,0,4,False,Caller 3034,Opened by  402,8/3/2016 15:24,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 204,Category 53,Subcategory 130,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 220,8/3/2016 18:04,24/3/2016 18:41
INC0004395,Closed,False,1,0,17,False,Caller 4083,Opened by  59,8/3/2016 15:24,?,?,Updated by 908,23/4/2016 11:07,Phone,Location 33,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 109,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 98,18/4/2016 10:59,23/4/2016 11:07
INC0004396,Closed,False,4,0,10,False,Caller 768,Opened by  59,8/3/2016 15:24,Created by 34,8/3/2016 15:31,Updated by 908,24/3/2016 18:50,Phone,Location 249,Category 24,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 30,14/3/2016 11:43,24/3/2016 18:50
INC0004397,Closed,False,0,0,4,False,Caller 5362,Opened by  55,8/3/2016 15:25,Created by 30,8/3/2016 15:30,Updated by 908,24/3/2016 18:41,Phone,Location 108,Category 9,Subcategory 164,Symptom 605,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 153,8/3/2016 16:45,24/3/2016 18:41
INC0004398,Closed,False,1,0,5,False,Caller 4833,Opened by  108,8/3/2016 15:31,Created by 52,8/3/2016 15:34,Updated by 908,24/3/2016 18:41,Phone,Location 204,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,9/3/2016 15:48,24/3/2016 18:41
INC0004401,Closed,False,4,0,37,False,Caller 788,Opened by  59,8/3/2016 15:37,Created by 34,8/3/2016 16:02,Updated by 908,17/5/2016 10:07,Phone,Location 93,Category 46,Subcategory 245,Symptom 266,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 101,True,True,Do Not Notify,?,?,?,?,code 8,Resolved by 91,12/5/2016 09:30,17/5/2016 10:07
INC0004405,Closed,False,3,0,7,False,Caller 1888,Opened by  108,8/3/2016 15:38,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 143,Category 45,Subcategory 200,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,9/3/2016 12:47,24/3/2016 18:41
INC0004406,Closed,False,0,0,1,False,Caller 105,Opened by  402,8/3/2016 15:41,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 136,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 175,?,24/3/2016 18:41
INC0004408,Closed,False,4,0,13,False,Caller 2209,Opened by  55,8/3/2016 15:42,Created by 30,8/3/2016 15:48,Updated by 908,27/3/2016 15:59,Phone,Location 143,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 215,22/3/2016 15:03,27/3/2016 15:59
INC0004410,Closed,False,9,0,30,False,Caller 807,Opened by  59,8/3/2016 15:44,?,?,Updated by 908,9/4/2016 01:59,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 191,True,True,Do Not Notify,?,?,?,?,code 7,Resolved by 174,4/4/2016 01:41,9/4/2016 01:59
INC0004411,Closed,False,1,0,6,False,Caller 3170,Opened by  301,8/3/2016 15:45,Created by 129,8/3/2016 15:46,Updated by 908,24/3/2016 18:50,Phone,Location 93,Category 26,Subcategory 275,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 171,10/3/2016 18:36,24/3/2016 18:50
INC0004412,Closed,False,6,0,19,False,Caller 3693,?,8/3/2016 15:46,?,?,Updated by 908,26/3/2016 14:59,Phone,Location 93,Category 23,Subcategory 3,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 14:04,26/3/2016 14:59
INC0004413,Closed,False,1,0,4,False,Caller 4304,Opened by  301,8/3/2016 15:47,Created by 129,8/3/2016 16:07,Updated by 908,24/3/2016 18:41,Phone,Location 93,Category 32,Subcategory 9,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,8/3/2016 16:30,24/3/2016 18:41
INC0004415,Closed,False,1,0,23,False,Caller 4177,Opened by  108,8/3/2016 15:48,?,?,Updated by 908,30/4/2016 15:07,Phone,Location 93,Category 53,Subcategory 114,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 203,True,True,Do Not Notify,?,CHG0000705,?,?,code 6,Resolved by 158,25/4/2016 14:23,30/4/2016 15:07
INC0004416,Closed,False,5,0,16,False,Caller 601,Opened by  59,8/3/2016 15:55,?,?,Updated by 908,27/3/2016 15:59,Phone,Location 55,Category 55,Subcategory 170,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,True,Do Not Notify,?,?,?,?,code 1,Resolved by 133,22/3/2016 15:19,27/3/2016 15:59
INC0004418,Closed,False,5,0,12,False,Caller 3967,Opened by  108,8/3/2016 15:59,Created by 52,8/3/2016 16:05,Updated by 908,24/3/2016 18:41,Phone,Location 204,Category 45,Subcategory 200,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,9/3/2016 17:17,24/3/2016 18:41
INC0004420,Closed,False,0,0,1,False,Caller 4881,Opened by  386,8/3/2016 16:04,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 161,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 169,?,24/3/2016 18:41
INC0004421,Closed,False,4,0,8,False,Caller 3992,Opened by  59,8/3/2016 16:04,Created by 34,8/3/2016 16:12,Updated by 908,24/3/2016 18:50,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,10/3/2016 09:55,24/3/2016 18:50
INC0004422,Closed,False,0,0,1,False,Caller 298,?,8/3/2016 16:04,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 143,Category 23,Subcategory 75,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,?,?,24/3/2016 18:41
INC0004423,Closed,False,0,0,3,False,Caller 3439,Opened by  108,8/3/2016 16:06,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 108,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 56,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 52,8/3/2016 16:12,24/3/2016 18:41
INC0004424,Closed,False,0,0,2,False,Caller 2206,Opened by  55,8/3/2016 16:09,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,8/3/2016 16:12,24/3/2016 18:41
INC0004426,Closed,False,3,0,10,False,Caller 1549,?,8/3/2016 16:11,Created by 89,8/3/2016 16:15,Updated by 908,24/3/2016 18:41,Phone,Location 93,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,9/3/2016 16:25,24/3/2016 18:41
INC0004429,Closed,False,2,0,6,False,Caller 3422,Opened by  59,8/3/2016 16:13,Created by 34,8/3/2016 16:19,Updated by 908,24/3/2016 18:41,Phone,Location 108,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,9/3/2016 11:58,24/3/2016 18:41
INC0004430,Closed,False,3,0,9,False,Caller 2215,Opened by  108,8/3/2016 16:16,Created by 52,8/3/2016 16:23,Updated by 908,26/3/2016 13:59,Phone,Location 143,Category 53,Subcategory 113,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,21/3/2016 13:39,26/3/2016 13:59
INC0004433,Closed,False,0,0,5,False,Caller 977,Opened by  386,8/3/2016 16:23,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 93,Category 45,Subcategory 29,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,8/3/2016 16:43,24/3/2016 18:41
INC0004434,Closed,False,3,0,12,False,Caller 3494,Opened by  59,8/3/2016 16:23,Created by 34,8/3/2016 16:36,Updated by 908,3/4/2016 10:59,Phone,Location 108,Category 46,Subcategory 231,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 15,Resolver 32,True,True,Do Not Notify,?,?,?,?,code 1,Resolved by 31,29/3/2016 10:29,3/4/2016 10:59
INC0004435,Closed,False,0,0,3,False,Caller 295,Opened by  55,8/3/2016 16:24,Created by 30,8/3/2016 16:34,Updated by 908,23/5/2016 11:07,Phone,Location 210,Category 20,Subcategory 103,Symptom 311,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,9/3/2016 12:00,23/5/2016 11:07
INC0004436,Closed,False,3,0,7,False,Caller 298,Opened by  59,8/3/2016 16:27,Created by 34,8/3/2016 16:33,Updated by 908,24/3/2016 18:50,Phone,Location 143,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 215,11/3/2016 10:25,24/3/2016 18:50
INC0004438,Closed,False,0,0,4,False,Caller 5153,Opened by  108,8/3/2016 16:29,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 46,Category 61,Subcategory 16,Symptom 112,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,9/3/2016 16:02,24/3/2016 18:41
INC0004440,Closed,False,0,0,5,False,Caller 3222,Opened by  59,8/3/2016 16:32,Created by 34,8/3/2016 16:39,Updated by 908,24/3/2016 18:50,Phone,Location 204,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 155,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 139,11/3/2016 14:34,24/3/2016 18:50
INC0004441,Closed,False,0,0,3,False,Caller 4536,Opened by  108,8/3/2016 16:32,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 46,Category 61,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 168,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,9/3/2016 16:08,24/3/2016 18:41
INC0004442,Closed,False,3,0,7,False,Caller 4518,Opened by  59,8/3/2016 16:34,Created by 34,8/3/2016 16:38,Updated by 908,24/3/2016 18:41,Phone,Location 143,Category 55,Subcategory 170,Symptom 311,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 152,9/3/2016 14:22,24/3/2016 18:41
INC0004444,Closed,False,2,0,14,False,Caller 366,Opened by  59,8/3/2016 16:37,Created by 34,8/3/2016 16:44,Updated by 908,26/3/2016 10:59,Phone,Location 223,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,21/3/2016 10:51,26/3/2016 10:59
INC0004448,Closed,False,0,0,4,False,Caller 5261,Opened by  467,8/3/2016 16:48,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 134,Category 17,Subcategory 12,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 69,Resolver 92,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 83,8/3/2016 17:24,24/3/2016 18:41
INC0004450,Closed,False,2,0,6,False,Caller 5090,?,8/3/2016 16:48,?,?,Updated by 908,24/3/2016 18:50,Phone,Location 108,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 189,13/3/2016 01:38,24/3/2016 18:50
INC0004452,Closed,False,3,0,8,False,Caller 3853,Opened by  55,8/3/2016 16:49,Created by 30,8/3/2016 16:51,Updated by 908,24/3/2016 18:50,Phone,Location 51,Category 51,Subcategory 25,Symptom 44,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 172,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 155,14/3/2016 14:48,24/3/2016 18:50
INC0004454,Closed,False,5,1,29,False,Caller 1771,Opened by  59,8/3/2016 16:49,Created by 34,8/3/2016 16:52,Updated by 908,28/3/2016 10:59,Phone,Location 143,Category 26,Subcategory 175,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,True,Do Not Notify,?,?,?,?,code 1,Resolved by 133,23/3/2016 10:10,28/3/2016 10:59
INC0004455,Closed,False,3,0,9,False,Caller 3976,Opened by  59,8/3/2016 16:50,Created by 34,8/3/2016 16:55,Updated by 908,24/3/2016 18:50,Phone,Location 204,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,10/3/2016 10:06,24/3/2016 18:50
INC0004459,Closed,False,11,0,27,False,Caller 5030,Opened by  386,8/3/2016 16:51,Created by 167,8/3/2016 16:59,Updated by 908,4/4/2016 14:59,Phone,Location 143,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 13,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,30/3/2016 14:37,4/4/2016 14:59
INC0004461,Closed,False,1,0,9,False,Caller 1077,Opened by  108,8/3/2016 16:53,Created by 52,8/3/2016 16:56,Updated by 908,24/3/2016 18:59,Phone,Location 128,Category 37,Subcategory 123,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 47,Resolver 117,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 106,16/3/2016 08:36,24/3/2016 18:59
INC0004462,Closed,False,4,0,12,False,Caller 3089,Opened by  55,8/3/2016 16:53,?,?,Updated by 908,26/3/2016 15:59,Phone,Location 108,Category 61,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 196,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 178,21/3/2016 15:38,26/3/2016 15:59
INC0004463,Closed,False,0,0,7,False,Caller 935,Opened by  174,8/3/2016 16:55,Created by 79,8/3/2016 17:01,Updated by 908,24/3/2016 18:50,Phone,Location 143,Category 53,Subcategory 168,Symptom 418,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 34,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 33,10/3/2016 08:52,24/3/2016 18:50
INC0004464,Closed,False,4,0,20,False,Caller 512,Opened by  59,8/3/2016 16:55,Created by 34,8/3/2016 17:15,Updated by 908,24/3/2016 18:50,Phone,Location 93,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,14/3/2016 09:42,24/3/2016 18:50
INC0004465,Closed,False,4,0,15,False,Caller 512,Opened by  59,8/3/2016 17:00,Created by 34,8/3/2016 17:15,Updated by 908,27/3/2016 14:59,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,22/3/2016 14:57,27/3/2016 14:59
INC0004466,Closed,False,5,0,17,False,Caller 337,Opened by  108,8/3/2016 17:01,Created by 52,8/3/2016 17:08,Updated by 908,27/3/2016 09:59,Phone,Location 204,Category 55,Subcategory 170,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 150,22/3/2016 09:52,27/3/2016 09:59
INC0004467,Closed,False,0,0,2,False,Caller 1822,Opened by  386,8/3/2016 17:01,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 143,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,8/3/2016 17:23,24/3/2016 18:41
INC0004469,Closed,False,4,0,14,False,Caller 742,?,8/3/2016 17:03,?,?,Updated by 908,24/3/2016 18:59,Phone,Location 51,Category 42,Subcategory 106,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 73,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,17/3/2016 10:34,24/3/2016 18:59
INC0004471,Closed,False,0,0,2,False,Caller 3706,Opened by  239,8/3/2016 17:10,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 204,Category 20,Subcategory 125,Symptom 13,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 114,8/3/2016 17:12,24/3/2016 18:41
INC0004474,Closed,False,3,0,11,False,Caller 3437,Opened by  108,8/3/2016 17:14,Created by 52,8/3/2016 17:26,Updated by 908,24/3/2016 18:50,Phone,Location 136,Category 26,Subcategory 275,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 26,Resolver 242,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 221,14/3/2016 14:48,24/3/2016 18:50
INC0004476,Closed,False,13,0,25,False,Caller 5362,Opened by  402,8/3/2016 17:23,?,?,Updated by 908,29/3/2016 13:59,Phone,Location 108,Category 57,Subcategory 146,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,True,Do Not Notify,?,?,?,?,code 1,Resolved by 133,24/3/2016 13:12,29/3/2016 13:59
INC0004478,Closed,False,4,0,9,False,Caller 4168,Opened by  55,8/3/2016 17:32,Created by 30,8/3/2016 17:47,Updated by 908,24/3/2016 18:59,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 247,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 226,15/3/2016 14:43,24/3/2016 18:59
INC0004479,Closed,False,4,0,6,False,Caller 3031,Opened by  402,8/3/2016 17:34,?,?,Updated by 908,24/3/2016 18:50,Phone,Location 51,Category 26,Subcategory 275,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 151,10/3/2016 09:00,24/3/2016 18:50
INC0004480,Closed,False,0,0,5,False,Caller 5180,Opened by  402,8/3/2016 17:39,Created by 172,8/3/2016 17:56,Updated by 908,24/3/2016 18:50,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 247,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 226,14/3/2016 10:56,24/3/2016 18:50
INC0004482,Closed,False,1,0,6,False,Caller 2073,Opened by  461,8/3/2016 17:45,Created by 205,8/3/2016 17:50,Updated by 908,5/12/2016 16:00,Phone,Location 135,Category 46,Subcategory 88,Symptom 12,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 207,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 188,30/11/2016 15:37,5/12/2016 16:00
INC0004483,Closed,False,1,0,6,False,Caller 3477,Opened by  239,8/3/2016 17:53,Created by 107,8/3/2016 18:10,Updated by 908,24/3/2016 18:50,Phone,Location 93,Category 44,Subcategory 54,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,10/3/2016 14:12,24/3/2016 18:50
INC0004485,Closed,False,2,0,13,False,Caller 3892,Opened by  58,8/3/2016 17:59,?,?,Updated by 908,27/3/2016 15:59,Phone,Location 204,Category 37,Subcategory 135,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,True,Do Not Notify,?,?,?,?,code 1,Resolved by 133,22/3/2016 15:17,27/3/2016 15:59
INC0004486,Closed,False,1,0,6,False,Caller 3067,Opened by  47,8/3/2016 18:05,Created by 25,8/3/2016 18:28,Updated by 908,24/3/2016 19:00,Phone,Location 54,Category 46,Subcategory 251,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 133,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 119,17/3/2016 17:43,24/3/2016 19:00
INC0004487,Closed,False,1,0,6,False,Caller 356,Opened by  305,8/3/2016 18:07,Created by 130,8/3/2016 18:25,Updated by 908,24/3/2016 18:41,Phone,Location 143,Category 53,Subcategory 153,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 2,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,9/3/2016 09:14,24/3/2016 18:41
INC0004490,Closed,False,1,0,7,False,Caller 99,Opened by  10,8/3/2016 18:19,?,?,Updated by 908,27/3/2016 11:59,Email,Location 197,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 119,True,True,Send Email,?,?,?,?,code 15,Resolved by 181,22/3/2016 11:58,27/3/2016 11:59
INC0004491,Closed,False,0,0,1,False,Caller 825,Opened by  305,8/3/2016 18:33,Created by 130,8/3/2016 18:37,Updated by 908,24/3/2016 18:41,Phone,Location 93,Category 23,Subcategory 75,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,True,False,Do Not Notify,?,?,?,?,code 4,Resolved by 134,8/3/2016 18:37,24/3/2016 18:41
INC0004492,Closed,False,0,0,9,False,Caller 1491,Opened by  58,8/3/2016 18:34,Created by 31,8/3/2016 18:36,Updated by 908,27/3/2016 07:59,Phone,Location 143,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,22/3/2016 07:45,27/3/2016 07:59
INC0004493,Closed,False,0,0,9,False,Caller 1670,Opened by  305,8/3/2016 18:49,Created by 130,8/3/2016 18:51,Updated by 908,26/3/2016 14:59,Phone,Location 143,Category 9,Subcategory 145,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,21/3/2016 14:24,26/3/2016 14:59
INC0004494,Closed,False,3,0,26,False,Caller 1617,Opened by  58,8/3/2016 19:09,?,?,Updated by 908,24/4/2016 12:07,Phone,Location 207,Category 9,Subcategory 164,Symptom 473,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 116,True,True,Do Not Notify,?,?,?,?,code 9,Resolved by 127,19/4/2016 11:10,24/4/2016 12:07
INC0004498,Closed,False,0,0,3,False,Caller 1780,Opened by  58,8/3/2016 20:40,Created by 31,8/3/2016 20:44,Updated by 908,24/3/2016 18:41,Phone,Location 143,Category 9,Subcategory 164,Symptom 471,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 215,9/3/2016 08:37,24/3/2016 18:41
INC0004499,Closed,False,4,0,9,False,Caller 2804,Opened by  305,8/3/2016 20:41,?,?,Updated by 908,24/3/2016 19:00,Phone,Location 204,Category 55,Subcategory 170,Symptom 117,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 133,18/3/2016 12:06,24/3/2016 19:00
INC0004500,Closed,False,0,0,3,False,Caller 1582,Opened by  47,8/3/2016 20:42,Created by 25,8/3/2016 20:48,Updated by 908,24/3/2016 18:50,Phone,Location 179,Category 53,Subcategory 80,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 19,Resolver 65,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 58,11/3/2016 15:34,24/3/2016 18:50
INC0004502,Closed,False,0,0,5,False,Caller 2802,Opened by  239,8/3/2016 21:04,Created by 107,8/3/2016 21:09,Updated by 908,23/5/2016 11:07,Phone,Location 204,Category 20,Subcategory 125,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,9/3/2016 16:09,23/5/2016 11:07
